game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
22001048,2020-21 Regular Season,2021-05-13,Brook Lopez,Donte DiVincenzo,Khris Middleton,Jrue Holiday,Giannis Antetokounmpo,Domantas Sabonis,Oshae Brissett,Justin Holiday,T.J. McConnell,Doug McDermott,1,0,0,0:12:00,0:00:00,0:00:00,1,,start of period,,,,,,,,,,,,,,,,start of period,,,,,,
22001048,2020-21 Regular Season,2021-05-13,Brook Lopez,Donte DiVincenzo,Khris Middleton,Jrue Holiday,Giannis Antetokounmpo,Domantas Sabonis,Oshae Brissett,Justin Holiday,T.J. McConnell,Doug McDermott,1,0,0,0:12:00,0:00:00,0:00:00,2,IND,jump ball,,Brook Lopez,Domantas Sabonis,,,,,,,Brook Lopez,,Donte DiVincenzo,,,,jump ball,,,,,,Jump Ball Sabonis vs. Lopez: Tip to DiVincenzo
22001048,2020-21 Regular Season,2021-05-13,Brook Lopez,Donte DiVincenzo,Khris Middleton,Jrue Holiday,Giannis Antetokounmpo,Domantas Sabonis,Oshae Brissett,Justin Holiday,T.J. McConnell,Doug McDermott,1,0,0,0:11:40,0:00:20,0:00:20,3,MIL,turnover,,,,,,,,,,Khris Middleton,,,bad pass,,Oshae Brissett,bad pass,,,,,,Brissett STEAL (1 STL): Middleton Bad Pass Turnover (P1.T1)
22001048,2020-21 Regular Season,2021-05-13,Brook Lopez,Donte DiVincenzo,Khris Middleton,Jrue Holiday,Giannis Antetokounmpo,Domantas Sabonis,Oshae Brissett,Justin Holiday,T.J. McConnell,Doug McDermott,1,0,0,0:11:31,0:00:29,0:00:09,4,IND,shot,,,,,,,,,,Oshae Brissett,0,,,missed,,jump shot,18,115,140,36.5,75.0,MISS Brissett 18' Pullup Jump Shot
22001048,2020-21 Regular Season,2021-05-13,Brook Lopez,Donte DiVincenzo,Khris Middleton,Jrue Holiday,Giannis Antetokounmpo,Domantas Sabonis,Oshae Brissett,Justin Holiday,T.J. McConnell,Doug McDermott,1,0,0,0:11:29,0:00:31,0:00:02,5,MIL,rebound,,,,,,,,,,Brook Lopez,,,,,,rebound defensive,,,,,,Lopez REBOUND (Off:0 Def:1)
22001048,2020-21 Regular Season,2021-05-13,Brook Lopez,Donte DiVincenzo,Khris Middleton,Jrue Holiday,Giannis Antetokounmpo,Domantas Sabonis,Oshae Brissett,Justin Holiday,T.J. McConnell,Doug McDermott,1,0,0,0:11:19,0:00:41,0:00:10,6,MIL,shot,,,,,,,,,,Khris Middleton,0,,,missed,,jump shot,17,-62,159,31.2,20.9,MISS Middleton 17' Pullup Jump Shot
22001048,2020-21 Regular Season,2021-05-13,Brook Lopez,Donte DiVincenzo,Khris Middleton,Jrue Holiday,Giannis Antetokounmpo,Domantas Sabonis,Oshae Brissett,Justin Holiday,T.J. McConnell,Doug McDermott,1,0,0,0:11:16,0:00:44,0:00:03,7,IND,rebound,,,,,,,,,,Domantas Sabonis,,,,,,rebound defensive,,,,,,Sabonis REBOUND (Off:0 Def:1)
22001048,2020-21 Regular Season,2021-05-13,Brook Lopez,Donte DiVincenzo,Khris Middleton,Jrue Holiday,Giannis Antetokounmpo,Domantas Sabonis,Oshae Brissett,Justin Holiday,T.J. McConnell,Doug McDermott,1,0,3,0:11:11,0:00:49,0:00:05,8,IND,shot,T.J. McConnell,,,,,,,,,Justin Holiday,3,,,made,,3pt running jump shot,23,234,-7,48.400000000000006,89.7,Holiday 3PT Running Jump Shot (3 PTS) (McConnell 1 AST)
22001048,2020-21 Regular Season,2021-05-13,Brook Lopez,Donte DiVincenzo,Khris Middleton,Jrue Holiday,Giannis Antetokounmpo,Domantas Sabonis,Oshae Brissett,Justin Holiday,T.J. McConnell,Doug McDermott,1,0,3,0:10:58,0:01:02,0:00:13,9,MIL,turnover,,,,,,,,,,Brook Lopez,,,bad pass,,Domantas Sabonis,bad pass,,,,,,Sabonis STEAL (1 STL): Lopez Bad Pass Turnover (P1.T2)
22001048,2020-21 Regular Season,2021-05-13,Brook Lopez,Donte DiVincenzo,Khris Middleton,Jrue Holiday,Giannis Antetokounmpo,Domantas Sabonis,Oshae Brissett,Justin Holiday,T.J. McConnell,Doug McDermott,1,0,3,0:10:55,0:01:05,0:00:03,10,IND,shot,,,,,,,,,,Domantas Sabonis,0,,,missed,,layup,3,-3,26,24.7,86.4,MISS Sabonis 3' Running Finger Roll Layup
22001048,2020-21 Regular Season,2021-05-13,Brook Lopez,Donte DiVincenzo,Khris Middleton,Jrue Holiday,Giannis Antetokounmpo,Domantas Sabonis,Oshae Brissett,Justin Holiday,T.J. McConnell,Doug McDermott,1,0,3,0:10:51,0:01:09,0:00:04,11,MIL,rebound,,,,,,,,,,Jrue Holiday,,,,,,rebound defensive,,,,,,Holiday REBOUND (Off:0 Def:1)
22001048,2020-21 Regular Season,2021-05-13,Brook Lopez,Donte DiVincenzo,Khris Middleton,Jrue Holiday,Giannis Antetokounmpo,Domantas Sabonis,Oshae Brissett,Justin Holiday,T.J. McConnell,Doug McDermott,1,2,3,0:10:46,0:01:14,0:00:05,12,MIL,shot,Jrue Holiday,,,,,,,,,Brook Lopez,2,,,made,,layup,1,3,-8,24.7,4.2,Lopez 1' Layup (2 PTS) (Holiday 1 AST)
