game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
22000040,2020-21 Regular Season,2020-12-27,Naz Reid,D'Angelo Russell,Jake Layman,Josh Okogie,Malik Beasley,Marc Gasol,LeBron James,Kyle Kuzma,Dennis Schroder,Kentavious Caldwell-Pope,1,0,0,0:12:00,0:00:00,0:00:00,1,,start of period,,,,,,,,,,,,,,,,start of period,,,,,,
22000040,2020-21 Regular Season,2020-12-27,Naz Reid,D'Angelo Russell,Jake Layman,Josh Okogie,Malik Beasley,Marc Gasol,LeBron James,Kyle Kuzma,Dennis Schroder,Kentavious Caldwell-Pope,1,0,0,0:12:00,0:00:00,0:00:00,2,LAL,jump ball,,Naz Reid,Marc Gasol,,,,,,,Marc Gasol,,LeBron James,,,,jump ball,,,,,,Jump Ball Gasol vs. Reid: Tip to James
22000040,2020-21 Regular Season,2020-12-27,Naz Reid,D'Angelo Russell,Jake Layman,Josh Okogie,Malik Beasley,Marc Gasol,LeBron James,Kyle Kuzma,Dennis Schroder,Kentavious Caldwell-Pope,1,0,3,0:11:36,0:00:24,0:00:24,3,LAL,shot,Dennis Schroder,,,,,,,,,Kyle Kuzma,3,,,made,,3pt jump shot,25,49,249,29.9,64.1,Kuzma 25' 3PT Jump Shot (3 PTS) (Schroder 1 AST)
22000040,2020-21 Regular Season,2020-12-27,Naz Reid,D'Angelo Russell,Jake Layman,Josh Okogie,Malik Beasley,Marc Gasol,LeBron James,Kyle Kuzma,Dennis Schroder,Kentavious Caldwell-Pope,1,0,3,0:11:15,0:00:45,0:00:21,4,MIN,shot,,,,Kyle Kuzma,,,,,,Naz Reid,0,,,missed,,layup,2,2,21,24.8,7.1,Kuzma BLOCK (1 BLK): MISS Reid 2' Layup
22000040,2020-21 Regular Season,2020-12-27,Naz Reid,D'Angelo Russell,Jake Layman,Josh Okogie,Malik Beasley,Marc Gasol,LeBron James,Kyle Kuzma,Dennis Schroder,Kentavious Caldwell-Pope,1,0,3,0:11:09,0:00:51,0:00:06,5,LAL,rebound,,,,,,,,,,Marc Gasol,,,,,,rebound defensive,,,,,,Gasol REBOUND (Off:0 Def:1)
22000040,2020-21 Regular Season,2020-12-27,Naz Reid,D'Angelo Russell,Jake Layman,Josh Okogie,Malik Beasley,Marc Gasol,LeBron James,Kyle Kuzma,Dennis Schroder,Kentavious Caldwell-Pope,1,0,6,0:11:06,0:00:54,0:00:03,6,LAL,shot,Dennis Schroder,,,,,,,,,Kyle Kuzma,3,,,made,,3pt running jump shot,25,-195,162,5.5,72.8,Kuzma 25' 3PT Running Jump Shot (6 PTS) (Schroder 2 AST)
22000040,2020-21 Regular Season,2020-12-27,Naz Reid,D'Angelo Russell,Jake Layman,Josh Okogie,Malik Beasley,Marc Gasol,LeBron James,Kyle Kuzma,Dennis Schroder,Kentavious Caldwell-Pope,1,0,6,0:10:47,0:01:13,0:00:19,7,MIN,shot,,,,,,,,,,D'Angelo Russell,0,,,missed,,fadeaway jumper,14,-4,135,25.4,18.5,MISS Russell 14' Fadeaway Jumper
22000040,2020-21 Regular Season,2020-12-27,Naz Reid,D'Angelo Russell,Jake Layman,Josh Okogie,Malik Beasley,Marc Gasol,LeBron James,Kyle Kuzma,Dennis Schroder,Kentavious Caldwell-Pope,1,0,6,0:10:46,0:01:14,0:00:01,8,MIN,rebound,,,,,,,,,,,,,,,,rebound offensive,,,,,,Timberwolves Rebound
22000040,2020-21 Regular Season,2020-12-27,Naz Reid,D'Angelo Russell,Jake Layman,Josh Okogie,Malik Beasley,Marc Gasol,LeBron James,Kyle Kuzma,Dennis Schroder,Kentavious Caldwell-Pope,1,0,6,0:10:42,0:01:18,0:00:04,9,MIN,shot,,,,,,,,,,Jake Layman,0,,,missed,,driving floating bank jump shot,7,60,42,19.0,9.2,MISS Layman 7' Driving Floating Bank Jump Shot
22000040,2020-21 Regular Season,2020-12-27,Naz Reid,D'Angelo Russell,Jake Layman,Josh Okogie,Malik Beasley,Marc Gasol,LeBron James,Kyle Kuzma,Dennis Schroder,Kentavious Caldwell-Pope,1,0,6,0:10:40,0:01:20,0:00:02,10,LAL,rebound,,,,,,,,,,,,,,,,rebound defensive,,,,,,LAKERS Rebound
