game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
22000470,2020-21 Regular Season,2021-02-21,Nikola Jokic,Jamal Murray,Will Barton,Zeke Nnaji,Michael Porter Jr.,Clint Capela,Cam Reddish,Trae Young,Kevin Huerter,John Collins,1,0,0,0:12:00,0:00:00,0:00:00,1,,start of period,,,,,,,,,,,,,,,,start of period,,,,,,
22000470,2020-21 Regular Season,2021-02-21,Nikola Jokic,Jamal Murray,Will Barton,Zeke Nnaji,Michael Porter Jr.,Clint Capela,Cam Reddish,Trae Young,Kevin Huerter,John Collins,1,0,0,0:12:00,0:00:00,0:00:00,2,ATL,jump ball,,Nikola Jokic,Clint Capela,,,,,,,Nikola Jokic,,Jamal Murray,,,,jump ball,,,,,,Jump Ball Capela vs. Jokic: Tip to Murray
22000470,2020-21 Regular Season,2021-02-21,Nikola Jokic,Jamal Murray,Will Barton,Zeke Nnaji,Michael Porter Jr.,Clint Capela,Cam Reddish,Trae Young,Kevin Huerter,John Collins,1,0,0,0:11:40,0:00:20,0:00:20,3,DEN,shot,,,,,,,,,,Nikola Jokic,0,,,missed,,jump shot,5,-10,48,26.0,9.8,MISS Jokic 5' Turnaround Jump Shot
22000470,2020-21 Regular Season,2021-02-21,Nikola Jokic,Jamal Murray,Will Barton,Zeke Nnaji,Michael Porter Jr.,Clint Capela,Cam Reddish,Trae Young,Kevin Huerter,John Collins,1,0,0,0:11:36,0:00:24,0:00:04,4,ATL,rebound,,,,,,,,,,Clint Capela,,,,,,rebound defensive,,,,,,Capela REBOUND (Off:0 Def:1)
22000470,2020-21 Regular Season,2021-02-21,Nikola Jokic,Jamal Murray,Will Barton,Zeke Nnaji,Michael Porter Jr.,Clint Capela,Cam Reddish,Trae Young,Kevin Huerter,John Collins,1,0,0,0:11:25,0:00:35,0:00:11,5,ATL,shot,,,,,,,,,,Cam Reddish,0,,,missed,,driving layup,3,-17,22,23.3,86.8,MISS Reddish 3' Driving Layup
22000470,2020-21 Regular Season,2021-02-21,Nikola Jokic,Jamal Murray,Will Barton,Zeke Nnaji,Michael Porter Jr.,Clint Capela,Cam Reddish,Trae Young,Kevin Huerter,John Collins,1,0,0,0:11:21,0:00:39,0:00:04,6,DEN,rebound,,,,,,,,,,Nikola Jokic,,,,,,rebound defensive,,,,,,Jokic REBOUND (Off:0 Def:1)
22000470,2020-21 Regular Season,2021-02-21,Nikola Jokic,Jamal Murray,Will Barton,Zeke Nnaji,Michael Porter Jr.,Clint Capela,Cam Reddish,Trae Young,Kevin Huerter,John Collins,1,0,0,0:11:18,0:00:42,0:00:03,7,DEN,turnover,,,,,,,,,,Will Barton,,,bad pass,,,bad pass,,,,,,Barton Out of Bounds - Bad Pass Turnover Turnover (P1.T1)
22000470,2020-21 Regular Season,2021-02-21,Nikola Jokic,Jamal Murray,Will Barton,Zeke Nnaji,Michael Porter Jr.,Clint Capela,Cam Reddish,Trae Young,Kevin Huerter,John Collins,1,0,0,0:11:06,0:00:54,0:00:12,8,ATL,shot,,,,,,,,,,Cam Reddish,0,,,missed,,3pt jump shot,25,-127,218,12.299999999999999,67.2,MISS Reddish 25' 3PT Jump Shot
22000470,2020-21 Regular Season,2021-02-21,Nikola Jokic,Jamal Murray,Will Barton,Zeke Nnaji,Michael Porter Jr.,Clint Capela,Cam Reddish,Trae Young,Kevin Huerter,John Collins,1,0,0,0:11:03,0:00:57,0:00:03,9,DEN,rebound,,,,,,,,,,Zeke Nnaji,,,,,,rebound defensive,,,,,,Nnaji REBOUND (Off:0 Def:1)
22000470,2020-21 Regular Season,2021-02-21,Nikola Jokic,Jamal Murray,Will Barton,Zeke Nnaji,Michael Porter Jr.,Clint Capela,Cam Reddish,Trae Young,Kevin Huerter,John Collins,1,0,0,0:10:56,0:01:04,0:00:07,10,DEN,turnover,,,,,,,,,,Jamal Murray,,,,,Trae Young,lost ball,,,,,,Young STEAL (1 STL): Murray Lost Ball Turnover (P1.T2)
