game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
22200620,2022-23 Regular Season,2023-01-11,Brook Lopez,Giannis Antetokounmpo,Pat Connaughton,Grayson Allen,Jrue Holiday,Onyeka Okongwu,De'Andre Hunter,Dejounte Murray,John Collins,Aaron Holiday,1,0,0,0:12:00,0:00:00,0:00:00,1,,start of period,,,,,,,,,,,,,,,,start of period,,,,,,
22200620,2022-23 Regular Season,2023-01-11,Brook Lopez,Giannis Antetokounmpo,Pat Connaughton,Grayson Allen,Jrue Holiday,Onyeka Okongwu,De'Andre Hunter,Dejounte Murray,John Collins,Aaron Holiday,1,0,0,0:12:00,0:00:00,0:00:00,2,ATL,jump ball,,Brook Lopez,Onyeka Okongwu,,,,,,,Brook Lopez,,Giannis Antetokounmpo,,,,jump ball,,,,,,Jump Ball Okongwu vs. Lopez: Tip to G. Antetokounmpo
22200620,2022-23 Regular Season,2023-01-11,Brook Lopez,Giannis Antetokounmpo,Pat Connaughton,Grayson Allen,Jrue Holiday,Onyeka Okongwu,De'Andre Hunter,Dejounte Murray,John Collins,Aaron Holiday,1,2,0,0:11:45,0:00:15,0:00:15,3,MIL,shot,,,,,,,,,,Giannis Antetokounmpo,2,,,made,,driving layup,4,-4,42,25.4,9.2,G. Antetokounmpo 4' Driving Layup (2 PTS)
22200620,2022-23 Regular Season,2023-01-11,Brook Lopez,Giannis Antetokounmpo,Pat Connaughton,Grayson Allen,Jrue Holiday,Onyeka Okongwu,De'Andre Hunter,Dejounte Murray,John Collins,Aaron Holiday,1,2,0,0:11:30,0:00:30,0:00:15,4,ATL,turnover,,,,,,,,,,De'Andre Hunter,,,,,Brook Lopez,lost ball,,,,,,Hunter Lost Ball Turnover (P1.T1): Lopez STEAL (1 STL)
22200620,2022-23 Regular Season,2023-01-11,Brook Lopez,Giannis Antetokounmpo,Pat Connaughton,Grayson Allen,Jrue Holiday,Onyeka Okongwu,De'Andre Hunter,Dejounte Murray,John Collins,Aaron Holiday,1,5,0,0:11:23,0:00:37,0:00:07,5,MIL,shot,Grayson Allen,,,,,,,,,Pat Connaughton,3,,,made,,3pt jump shot,23,230,-14,2.0,3.5999999999999996,Connaughton 3PT Jump Shot (3 PTS) (Allen 1 AST)
22200620,2022-23 Regular Season,2023-01-11,Brook Lopez,Giannis Antetokounmpo,Pat Connaughton,Grayson Allen,Jrue Holiday,Onyeka Okongwu,De'Andre Hunter,Dejounte Murray,John Collins,Aaron Holiday,1,5,0,0:11:02,0:00:58,0:00:21,6,ATL,shot,,,,,,,,,,Dejounte Murray,0,,,missed,,jump shot,12,-11,117,23.9,77.3,MISS Murray 12' Pullup Jump Shot
22200620,2022-23 Regular Season,2023-01-11,Brook Lopez,Giannis Antetokounmpo,Pat Connaughton,Grayson Allen,Jrue Holiday,Onyeka Okongwu,De'Andre Hunter,Dejounte Murray,John Collins,Aaron Holiday,1,5,0,0:11:00,0:01:00,0:00:02,7,MIL,rebound,,,,,,,,,,Brook Lopez,,,,,,rebound defensive,,,,,,Lopez REBOUND (Off:0 Def:1)
22200620,2022-23 Regular Season,2023-01-11,Brook Lopez,Giannis Antetokounmpo,Pat Connaughton,Grayson Allen,Jrue Holiday,Onyeka Okongwu,De'Andre Hunter,Dejounte Murray,John Collins,Aaron Holiday,1,8,0,0:10:51,0:01:09,0:00:09,8,MIL,shot,Giannis Antetokounmpo,,,,,,,,,Pat Connaughton,3,,,made,,3pt pullup jump shot,26,148,211,10.2,26.1,Connaughton 26' 3PT Pullup Jump Shot (6 PTS) (G. Antetokounmpo 1 AST)
22200620,2022-23 Regular Season,2023-01-11,Brook Lopez,Giannis Antetokounmpo,Pat Connaughton,Grayson Allen,Jrue Holiday,Onyeka Okongwu,De'Andre Hunter,Dejounte Murray,John Collins,Aaron Holiday,1,8,0,0:10:34,0:01:26,0:00:17,9,ATL,shot,,,,,,,,,,De'Andre Hunter,0,,,missed,,3pt pullup jump shot,25,-104,227,14.6,66.3,MISS Hunter 25' 3PT Pullup Jump Shot
22200620,2022-23 Regular Season,2023-01-11,Brook Lopez,Giannis Antetokounmpo,Pat Connaughton,Grayson Allen,Jrue Holiday,Onyeka Okongwu,De'Andre Hunter,Dejounte Murray,John Collins,Aaron Holiday,1,8,0,0:10:30,0:01:30,0:00:04,10,MIL,rebound,,,,,,,,,,Jrue Holiday,,,,,,rebound defensive,,,,,,Holiday REBOUND (Off:0 Def:1)
